NumeroRegistro;Status;Restricao;DataConcessao;DataValidade;DataCancelamento;RazaoSocial;CnpjCpf;Telefone;Logradouro;Numero;Complemento;Cep;Bairro;Municipio;Uf;Email;Fabricante;Pac;PortariaInmetro;Familia;Certificado;ModeloCertificado;QuantidadeItens;ProdutoImportado;PaisOrigem;ItemMarca;ItemModelo;ItemDescricao;ItemCodigodeBarra;ItemStatus;ItemDataAlteracao
184457/1995;Ativo;;29/04/2025;;;MD COMERCIO DE FERRAGENS LTDA;55274701000100;92981285408;AVENIDA JOAQUIM NABUCO;1094;A;69020030;Centro;Manaus;AM;mdcomerciodeferragensltda@gmail.com;PINGHU XIAOTIANDI CHILDREN''S PRODUCTS FACTORY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2610925;Modelo 5;;S;China, República Popular;ULTRA BABY;REF: UBW-601 - ANDADOR INFANTIL MUSICAL PARA BEBÊ - NAVY BLUE / RED, GREEN / BLUE, ROYAL BLUE / TEAL, LIGHT PINK / LAVANDER, DARK PURPLE / PINK;MAT:PP,FERRO E POLIÉSTER/DIM:70X62,5X55CM/SIS_TRAV:LIBERAÇÃO EM 2 AÇÕES CONSECUTIVAS/SIS_MONT.E_FERRAGEM:MANUAL(SEM FERRAMENTA)/ACESSÓRIOS: N/A/CARACTERISTICAS_MODELO:ANDADOR COM BRINQUEDO ACOPLADO;7890012361120|7890012361137|7890012361144|7890012361151|7890012361168;Incluido;29/04/2025
478461/2021;Inativo;;11/11/2022;;;COMPANHIA DOREL BRASIL PRODUTOS INFANTIS;10659948000883;2135547024;Av. Nilo Peçanha;1516 /1582;Galpão 3 ;28030035;Pq dos Rodoviários;Campos dos Goytacaze;RJ;standard@dorel.com.br;Jin Sun Gee Plastics Co., Ltd;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1701622-1;;;S;Formosa (Taiwan);Cosco;BG-2023. Nome comercial: Goal Walker 4 em 1. Versões: Rosa e Azul.;Ferro, PP, PU e Pol, 74x44x66,5cm.Trav.real.único acion.,Mont: Manual(c/chave phil,n/inclusa). Aces: Brinq.;7898509478375|7898509478665;Incluido;11/11/2022
772476/1947;Ativo;;13/04/2026;;;VG SHOP COMERCIO ON LINE LTDA;16857384000365;1149690505;RUA PROJETADA SN KM 15 NUCLEO AGUA COMPRIDA;0;KM 15;37600000;AGUA COMPRIDA;CAMBUI;MG;gilson@vgshop.com.br;YONGXING SPORTS LIMITED;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2982826;Modelo 5;;S;China, República Popular;MULTMAXX;Desig. Com. andador infantil com empurrador Cod. Ref. MTX150 / MTX151 Quant. (aplic. para mod. 1b) n/a Mat: poliéster, abs, pp e borracha Dim. 76x65x65cm Sis. Trav. dois dispositivos independentes sendo operador simultaneamente;Sis. de Mont. e Ferragem: manual (com ferramenta) acess: N/A Car.do mod: andador ccom empurrador e brinquedo musical Vers. MTX150 cinza MTX151 rosa;7898758400394|7898758400400;Incluido;13/04/2026
066480/1974;Inativo;;14/01/2021;;;GALZERANO INDUSTRIA DE CARRINHOS E BERCOS LTDA;43594977000197;1934043030;Via Prefeito Jurandyr Paixão;700;;13481149;Jd. Campo Belo;Limeira;SP;luisfernando.camargo@galzerano.com.br;WEIMEI MEI CHILDCARE PRODUCT (HUIZHOU) LTD., CO;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;CE-AND/IQB 000006 54025/20-001;;;S;China, República Popular;GALZERANO;Ref.: 4030-Andador 4 em 1 Funny. Versões: 4030CR (Color), 4030VDA (Verde Água);Mat Tec polié Espuma Resina plást Itens fixação Dimens 75x71x55(cm) Sist travament dobradiça plást c/ botão acionament Sist montagem/ferragem encaixe manual Acessórios manuais brinquedos removíveis;7898089221477|7898089221996;Incluido;14/01/2021
360484/2000;Ativo;;01/07/2026;;;APS IMPORTACAO EXPORTACAO DISTRIBUICAO LTDA;44540981000135;11974642778;EST GERAL DE MEDEIROS;20;SALA 05;88390000;MEDEIROS;BARRA VELHA;SC;orquestra@yescert.com.br;Tengzhou Lebeir Baby Carriage Co., Ltd.;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN3076626;Modelo 5;;S;China, República Popular;TOYS&TOYS;MOD:ANDADOR MUSICAL PARA BEBES/INFANTIL/CÓD DE REFERÊNCIA COMERCIAL: ANDADOR MUSICAL V:CINZA - 310552,MARROM - 310569,AZUL - 310576,ROSA 310583;Mat:PP/Dim:799x660x715mm/Sist de Travam: Dois dispositivos de travam independentes sendo operados simult/Sist de Mont e Ferr:Manual (sem ferram)/Acess:N/A/Caract do modelo:ANDADOR COM BRINQ.MUSICAL AC;7908888310552|7908888310569|7908888310576|7908888310583;Incluido;01/07/2026
654499/1926;Ativo;;05/08/2021;;;GALZERANO INDUSTRIA DE CARRINHOS E BERCOS LTDA;43594977000197;19999947357;Via Prefeito Jurandyr Paixão;700;;13481149;Jd. Campo Belo;Limeira;SP;luisfernando.camargo@galzerano.com.br;GALZERANO INDUSTRIA DE CARRINHOS E BERCOS LTDA;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;CE-AND/IQB 000006 54618/21-001;;;N;Brasil;GALZERANO;Ref.: 4050-Andador Torino. Versões: 4050PTR (Preto Rosa), 4050PTT (Preto Terracota);Mat Tec poliest Espum PP PA6 Master Tint Tub aço Itens fix/aviam CxLxA(cm) 71x62,5x51,5 Trav Trilh plást c/ botão destrav e reg alt Acess Band brinq não remove retrov Caract Tec Pçs plást Tint Ferrage;7908200102193|7908200102209;Excluido;01/09/2021
948503/1952;Ativo;;03/04/2023;;;PLANETA - IMPORTACAO E DISTRIBUICAO DE BRINQUEDOS LTDA;13434272000141;1138951572;AV VASCO MASSAFELI;1000;G1A M1-21;06703600;JARDIM MARIA TEREZA;COTIA;SP;admin@planetadobebe.com.br;HEBEI WANXIN CHILDREN TOYS CO.,LTD.;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1765923;Modelo 5;;S;China, República Popular;MAXI BABY;NW-01 - ANDADOR LA BAMBA;MAT:PP PARTES EM ABS, AÇO DE ALTO CARB RODA ELAST.TERMO., PVC/DIM:580X680X550/SIS TRA:LIBERA.EM 2 AÇÕES CONSEC. SIS DE MON E FER:MAN.(S/ FER)/ACE:BANDEJA COM BRINQ/CAR MOD:AND COM BRINQ(BAND.A MUS.);7899403215370|7899403215387;Excluido;22/12/2025
242507/1979;Inativo;;14/08/2019;;;Companhia Dorel Brasil Produtos Infantis;10659948000107;2135633602;Av. Nilo Peçanha;1516 /1582;Térreo;28030035;Pq dos Rodoviários;Campos dos Goytacaze;RJ;mariana.magalhaes@dorel.com.br;Hua Song Plastic Products Co Ltd;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;OCAN-AND.145/19-3;;;S;China, República Popular;Safety 1st;11389;Nome Fantasia: Melody Garden. Cor única. Material: Ferro, plástico e PP. 64x55x66 cm. Sistema de Travamento e Montagem: Manual. Acessórios: Bandeja.;9312541727119;Incluido;14/08/2019
536511/2005;Ativo;;20/12/2019;;;TAPUZIM COMERCIAL LTDA;00513418000100;1138569063;Av. Monte Celeste;230;250;02561000;Vila S. Maria;São Paulo;SP;ehs0770@hotmail.com;SHEN ZHEN WEI MEI CHILDCARE PRODUCT LIMITED COMPANY;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;OCAN-AND.165/19-2;;;S;China, República Popular;baby style;SPACECAR - VERSÕES: Andador car - Ref. 21302 / Andador space - Ref. 33117;Material: Plástico, metal e tecido. Dimensões: 59 x 59 x 69 cm , Sistema de Travamento: Stoper, Sistema de Montagem e Ferragem: Tesoura, Acessórios: Bandeja musical;4532213022990|4532331172997;Incluido;20/12/2019
830526/1931;Ativo;;04/08/2025;;;BAMBINO COMERCIAL LTDA;06006481000129;81987347022;R. 23;175;;53090190;RIO DOCE;OLINDA;PE;bambino.souza@terra.com.br;PINGHU XIAOTIANDI CHILDREN?S PRODUCTS FACTORY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2750125;Modelo 5;;S;China, República Popular;BAMBINO;ANDADOR - BA01 - ROSA/AZUL;MAT:PP,FERRO E POLIÉSTER/DIM:70X62.5X51CM/SIS_TRAV:LIBERAÇÃO EM DUAS AÇÕES CONSECUTIVAS/SIS_MONT E FERRG:MANUAL(S/FERRAM.)/ACESS.:BRINQ.CEN.DE ATIVI./CARACT.DO MODELO:ANDADOR COM BANDEJA MUSICAL;7898576907150|7898576907167;Incluido;04/08/2025
124530/1958;Ativo;;24/01/2025;;;PLANETA - IMPORTACAO E DISTRIBUICAO DE BRINQUEDOS LTDA;13434272000141;1138951572;AV VASCO MASSAFELI - GALPAO1 RUA A LADO IMPAR ANEXO;1000;MODULO1/21;06703600;JARDIM MARIA TEREZA;COTIA;SP;admin@planetadobebe.com.br;PLANETA - IMPORTACAO E DISTRIBUICAO DE BRINQUEDOS LTDA;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2476224;;;N;Brasil;REPLAY KIDS;ANDADOR QUICK/21680 / BELLA/21681 / PUPPY/21682 / ZOO/21683 / SPACE/21684 / RACING;M:POLIPROPILENO, ABS, AÇO,ELASTÔMERO TERMOPLÁSTICO E PVC/D:58X68X55CM/S.D/TRV:MANUAL (SEM FERRAMENTA)/ACS:N/A/CARACTERISTICAS DO MODELO:BANDEJA COM BRINQUEDO/ PLACA MUSICAL/PLACA ANTIDERRAPANTE;7899403216803|7899403216810|7899403216827|7899403216834|7899403216841;Incluido;24/01/2025
418534/1984;Ativo;;07/02/2022;;;TUTTI BABY INDUSTRIA E COMERCIO DE ARTIGOS INFANTIS LTDA;06981862000129;4733794000;Rod. Guilherme Jensen, SC413, km13;0;;89108000;Distrito Industrial;Massaranduba;SC;certificacao@tuttibaby.com.br;TUTTI BABY INDUSTRIA E COMERCIO DE ARTIGOS INFANTIS LTDA;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2869325;Modelo 5;;N;Brasil;TUTTI BABY;ANDADOR SAFARI II-ANDADOR 40.002-40002003/40002004/40002007/40003004/40004002/40004003;MAT:PP E ALGODAO/DIM:51X61X70CM/SIS_TRAV:DOIS DISPOS TRAV INDEPEND SENDO OPER SIMULTÂNEAM./SIS_MONT/FERRG:REBITES,PARAFUSOS E ENCAIXE DE PÇS PLAST/ACESS:BAND. COM BRINQ/CARAC. DO MOD.:AND. C/ BRINQ NA;7898431501615|7898431501622|7898431501639|7898431501684|7898431501691|7898431501707;Excluido;27/02/2026
712538/2010;Inativo;;14/08/2019;;;Companhia Dorel Brasil Produtos Infantis;10659948000107;2135633602;Av. Nilo Peçanha;1516 /1582;Térreo;28030035;Pq dos Rodoviários;Campos dos Goytacaze;RJ;mariana.magalhaes@dorel.com.br;JIN SUN GEE PLASTIC CO.,LTD;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;OCAN-AND.145/19-4;;;S;Formosa (Taiwan);Voyage;BG1401;Nome Fantasia: Buggy. Cores: Rosa e Azul. Material: Ferro, plástico, PP e PU. 42 x 58.5 x 65 cm. Sistema de Travamento e Montagem: Manual. Acessórios: Bandeja;7898509475206|7898509475213;Incluido;14/08/2019
006553/1937;Inativo;;14/01/2021;;;GALZERANO INDUSTRIA DE CARRINHOS E BERCOS LTDA;43594977000197;1934043030;Via Prefeito Jurandyr Paixão;700;;13481149;Jd. Campo Belo;Limeira;SP;luisfernando.camargo@galzerano.com.br;WEIMEI MEI CHILDCARE PRODUCT (HUIZHOU) LTD., CO;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;CE-AND/IQB 000006 54025/20-001;;;S;China, República Popular;GALZERANO;Ref.: 4030-Andador 4 em 1 Funny. Versões: 4030CR (Color), 4030VDA (Verde Água);Mat Tec polié Espuma Resina plást Itens fixação Dimens 75x71x55(cm) Sist travament dobradiça plást c/ botão acionament Sist montagem/ferragem encaixe manual Acessórios manuais brinquedos removíveis;7898089221477|7898089221996;Incluido;14/01/2021
300557/1963;Inativo;;11/01/2023;;;COMPANHIA DOREL BRASIL PRODUTOS INFANTIS;10659948000883;2135547024;Av. Nilo Peçanha;1516 ;Galpão 3 ;28030035;Pq dos Rodoviários;Campos dos Goytacaze;RJ;standard@dorel.com.br;Jin Sun Gee Plastics Co., Ltd;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1701622-4;;;S;Formosa (Taiwan);Voyage;BG1401. Nome comercial: Buggy. Versões: Azul, Rosa.;PP,PVC,Ferro,POM,PU,Pol, 42x58.5x65cm. Trav:Lib.2 ações cons,Mont:Manual, Aces. Brinq.;7898509475206|7898509475213;Incluido;11/01/2023
594561/1989;Ativo;;31/08/2026;;;MADHULA COMERCIO DE ARTIGOS ELETROELETRONICOS LTDA;03838532000190;92994433107;Rua Marcilio Dias;166;;69005270;Centro;Manaus;AM;mayapunjwani@gmail.com;PINGHU XIAOTIANDI CHILDRENS PRODUCTS FACTORY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN3141126-1;Modelo 5;;S;China, República Popular;BENMEK;MADHULA/ MA100/ Verde e Azul - MA100VA/ Rosa e Roxo - MA100RR/ Branco e Azul Escuro - MA100BAE/ Amarelo e Vermelho - MA100AV;MAT.:PP, FERRO E POLIÉSTER/DIM.:63X57X53 CM/SIST. DE TRAV.: LIBERAÇÃO EM DUAS AÇÕES CONSECUTIVAS/SIST. MONT. E FERR.:MANUAL (SEM FERRAMENTA)/ACESS.:BRINQUEDO/CARACT. DO MOD.: ANDADOR COM BRINQUEDO;6901031000158;Incluido;31/08/2026
888565/2015;Ativo;;17/06/2024;;;MEGA COMPRAS PRESENTES.COM LTDA;02561195000174;4191284769;RUA ELDORADO;511;511;09550720;PROSPERIDADE;SÃO CAETANO DO SUL;SP;contabilidade@grupogmac.com;HEBEI HAOKU CHILDREN TOYS CO., LTD;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2152424;;;S;China, República Popular;MEGA COMPRAS;ANDADOR PARA BEBÊS-PREMIUM-REF:MC923/MC923AZ/MC923RS/MC923CZ/MATERIAL:PP E POLIÉSTER/DIMENSÕES:65X 48X46 CM/ CONT: ANDADOR COM BRINQUEDO ACOPLADO;SISTEMA DE TRAVAMENTO:DOIS DISPOSITIVOS DE TRAVAMENTO INDEPENDENTES SENDO OPERADOS SIMULTÂNEAMENTE/SISTEMA DE MONTAGEM E FERRAGEM:MANUAL (SEM FERRAMENTA)/ACESSÓRIOS:BRINQUEDO/CARACTERISTICAS DO MODELO;7898692799028|7898692799578|7898692799585;Incluido;17/06/2024
182580/1942;Ativo;;03/04/2023;;;PLANETA - IMPORTACAO E DISTRIBUICAO DE BRINQUEDOS LTDA;13434272000141;1138951572;AV VASCO MASSAFELI;1000;G1A M1-21;06703600;JARDIM MARIA TEREZA;COTIA;SP;admin@planetadobebe.com.br;HEBEI WANXIN CHILDREN TOYS CO.,LTD.;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1765923;Modelo 5;;S;China, República Popular;MAXI BABY;NW-01 - ANDADOR LA BAMBA;MAT:PP PARTES EM ABS, AÇO DE ALTO CARB RODA ELAST.TERMO., PVC/DIM:580X680X550/SIS TRA:LIBERA.EM 2 AÇÕES CONSEC. SIS DE MON E FER:MAN.(S/ FER)/ACE:BANDEJA COM BRINQ/CAR MOD:AND COM BRINQ(BAND.A MUS.);7899403215370|7899403215387;Excluido;22/12/2025
476584/1968;Ativo;;09/12/2019;;;TAPUZIM COMERCIAL LTDA;00513418000100;1138569063;Av. Monte Celeste;230;250;02561000;Vila S. Maria;São Paulo;SP;ehs0770@hotmail.com;SHEN ZHEN WEI MEI CHILDCARE PRODUCT LIMITED COMPANY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2062423;Modelo 5;;S;China, República Popular;Baby Style;MODELO: ANIMAIS VERSÕES: Andador cachorro vermelho - Ref. 33721 Andador cachorro azul - Ref. 33722 Andador abelha rosa - Ref. 33723 Andador abelha azul - Ref. 33724 Andador pianinho rosa Ref: 33725 Andador pianinho azul Ref: 33726;Material: Plástico, metal e tecido, Dimensões: 50 x 70 x 60 cm, Sistema de Travamento: Stoper, Sistema deMontagem e Ferragem: Tesoura, Acessórios: Bandeja musical;4079337218996|4079337228995|4079337238994|4079337248993|4079337251993|4079337261992;Excluido;29/01/2024
770588/1994;Ativo;;03/04/2023;;;PLANETA - IMPORTACAO E DISTRIBUICAO DE BRINQUEDOS LTDA;13434272000141;1138951572;AV VASCO MASSAFELI;1000;G1A M1-21;06703600;JARDIM MARIA TEREZA;COTIA;SP;admin@planetadobebe.com.br;HEBEI WANXIN CHILDREN TOYS CO.,LTD.;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1765923;Modelo 5;;S;China, República Popular;MAXI BABY;ANDADOR LA BAMBA - NW-01 - AZUL #21537/ROSA #21538/VERMELHO #75268;MAT:PP E PART.ABS,AÇOD.ALTOCARB.RODAELASTÔM.TERMOP.,PVC/DIM:580X680X550(LXCXH)/SIS_TRAV:LIBER.EM 2 AÇÕES CONS./SIS_MONT E FERRG:MAN.(S/FERM)/ACES:BANDJ C BRI./CARAC.D.M.:ANDAD.C BRINQ.REG.002149/2023 ;7898975752689|7899403215370|7899403215387;Incluido;18/03/2026
064592/2021;Ativo;;20/12/2019;;;TAPUZIM COMERCIAL LTDA;00513418000100;1138569063;Av. Monte Celeste;230;250;02561000;Vila S. Maria;São Paulo;SP;ehs0770@hotmail.com;SHEN ZHEN WEI MEI CHILDCARE PRODUCT LIMITED COMPANY;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;OCAN-AND.165/19-2;;;S;China, República Popular;baby style;SPACECAR - VERSÕES: Andador car - Ref. 21302 / Andador space - Ref. 33117;Material: Plástico, metal e tecido. Dimensões: 59 x 59 x 69 cm , Sistema de Travamento: Stoper, Sistema de Montagem e Ferragem: Tesoura, Acessórios: Bandeja musical;4532213022990|4532331172997;Incluido;20/12/2019
358607/1947;Ativo;;09/09/2026;;;TUTTI BABY INDUSTRIA E COMERCIO DE ARTIGOS INFANTIS LTDA;06981862000129;4733794000;Rua Vicente Zanotti;177;Galpão 01;89381270;Industrial Zaferino ;Massaranduba;SC;heloiza.souza@tuttibaby.com.br;TUTTI BABY INDUSTRIA E COMERCIO DE ARTIGOS INFANTIS LTDA;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;CE-AND/IQB 000013 57036/26-001;Modelo 5;;N;Brasil;TUTTI BABY;ANDADOR SAFARI - REF. 40002003,40002004,40002007,40003004,40004002,40004003;ESTRU.MET.:ACO TUBULAR,BRINQ:PLAST. DE ENG.,REVEST. TEXTIL:ALGODAO/51X61X70 CM/DOIS DISP. DE TRAV. INDEPENDENTES SENDO OPERADOS SIMULT./PARAFUSOS E MONT. DE PÇS PLAST./BRINQ. CERTIF.E ADESIVO-57036/26;7898431501615|7898431501622|7898431501639|7898431501684|7898431501691|7898431501707;Incluido;09/09/2026
652611/1973;Inativo;;09/02/2022;;;COMPANHIA DOREL BRASIL PRODUTOS INFANTIS;10659948000107;02135547024;Av. Nilo Peçanha;1516 /1582;Térreo;28030035;Pq dos Rodoviários;Campos dos Goytacaze;RJ;mariana.magalhaes@dorel.com.br;Dong Guan Hua Song Plastic Products Co.Ltd;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;IN1512522;;;S;China, República Popular;Safety 1st;11389.  Melody Garden;Pol.,PP,Aço. 65x55x66cm. Aut.c/lib.em 2 ações consec.,Manual. Acessórios: Brinquedo(centro de atividades);9312541727119;Incluido;09/02/2022
946615/1999;Ativo;;29/04/2024;;;TAPUZIM COMERCIAL LTDA;00513418000100;113856906;Av. Monte Celeste;230;250;02561000;Vila S. Maria;São Paulo;SP;sergio@babystylebrasil.com.br;SHEN ZHEN WEI MEI CHILDCARE PRODUCT LIMITED COMPANY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2118124-2;;;S;China, República Popular;Baby Style;ANDADOR FOGUETE - FOGUETE CINZA E FOGUETE ROSA;MATERIAL:PP/DIM:62X53X78CM/SISTEMA DE TRAVAME:LIBERA EM 2 AÇÕES CONSECUTIVAS/MANUAL/ACESSÓRIOS:N/A/CARACT DO MODELO:ANDADOR C BRINQUEDO NA BANDEJA;4079337285219|4079337296543;Incluido;29/04/2024
240630/1926;Ativo;;16/07/2025;;;KIDDO INDUSTRIA E COMERCIO LTDA;60688090000187;1147870744;Rodovia Regis Bittencourt ;3666;;06793000;Jardim Três Marias ;Taboão da Serra;SP;m.nascimento@kiddo.com.br;JIN SUN GEE PLASTIC CO., LTD;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2735125;Modelo 5;;S;China, República Popular;Whoop;ANDADOR PASSINHOS 2 EM 1 REF. 8701/CINZA/ROSA/AZUL;MATERIAL:PP. POLIES/DIMENSÕES:59,5X68X53CM/SIST.DE.TRAVAM.:LIBER.EM DUAS AÇÕES CONSECUTIVAS/SIST.DE.MONTAG.E.FERRAGEM:MANUAL (SEM AUX. DE FERRAM)/ACESSÓRIOS:BRINQ./CARACT. DO MODELO:ANDADOR C/ BRINQ.;7896517223871|7896517223888|7896517223895;Incluido;16/07/2025
534634/1952;Ativo;;27/03/2026;;;HEMNANI COMERCIO DE VARIEDADES LTDA.;05469291000185;9232330121;Rua Marcílio Dias;304;;69005270;Centro;Manaus;AM;hemnanibr@yahoo.com;PINGHU XIAOTIANDI CHILDREN?S PRODUCTS FACTORY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2911926;Modelo 5;;S;China, República Popular;SITA;ANDADOR AKH602 - AKH602 - AVIÃO - AVIAO;MAT:PP,FERRO E POLIE./DIM:70 X62.5 X 51 CM/SISTEMA DE TRAVAMENTO:LIBERAÇÃO EM DUAS AÇÕES CONSECUTIVAS/SISTEMA DE MONTAGEM E FERRAGEM:MAN.(S/FERRAM.)/ACESS:BAND.MUSI./CARAC.DO MOD.:AND.COM BAND.MUSI.;0618231660148;Incluido;27/03/2026
828638/1978;Ativo;;04/08/2025;;;BAMBINO COMERCIAL LTDA;06006481000129;81987347022;R. 23;175;;53090190;RIO DOCE;OLINDA;PE;bambino.souza@terra.com.br;PINGHU XIAOTIANDI CHILDREN?S PRODUCTS FACTORY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2750125;Modelo 5;;S;China, República Popular;BAMBINO;ANDADOR - BA01 - ROSA/AZUL;MAT:PP,FERRO E POLIÉSTER/DIM:70X62.5X51CM/SIS_TRAV:LIBERAÇÃO EM DUAS AÇÕES CONSECUTIVAS/SIS_MONT E FERRG:MANUAL(S/FERRAM.)/ACESS.:BRINQ.CEN.DE ATIVI./CARACT.DO MODELO:ANDADOR COM BANDEJA MUSICAL;7898576907150|7898576907167;Incluido;04/08/2025
122642/2005;Inativo;;24/09/2019;;;Galzerano Indústria de Carrinhos e Berços Ltda;43594977000197;1934043030;Via Prefeito Jurandyr Paixão;700;;13481149;Jd. Campo Belo;Limeira;SP;luisfernando.camargo@galzerano.com.br;SHEN ZHEN WEI MEI CHILDCARE PRODUCT LIMITED COMPANY;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;CE-AND/IQB 000006 53504/20-001;;;S;China, República Popular;GALZERANO;Andador de bebê 4 em 1 Funny - Versões: Color (CR), Verde Água (VDA);Mat Tec poli Espum Resin plást Itens fix Dimens 75Cx71Lx55A(cm) Sist trav Dobradiç plást c/ botã acion Sist mont frenag Encaix manua Mod Andador c/ módul sonor Pçs girat Cores divers Acess Brinq remov;7898089221477|7898089221996;Incluido;24/09/2019
416657/1931;Inativo;;19/04/2021;;;COMPANHIA DOREL BRASIL PRODUTOS INFANTIS;10659948000107;02135547024;Av. Nilo Peçanha;1516 /1582;Térreo;28030035;Pq dos Rodoviários;Campos dos Goytacaze;RJ;mariana.magalhaes@dorel.com.br;Jin Sun Gee Plastic Co.,Ltd;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;OCAN-AND.145/21-5;;;S;Formosa (Taiwan);Safety 1st;HE001. Andador Spacewalker. Cores: Grey e Orange.;PP, Ferro, ABS. 58x65.5x71.5cm.Trav.Manual.Sist.Mont.Fren.Manual. Bandeja de Brinquedos.;7908238803932|7908283803949;Incluido;19/04/2021
710661/1957;Inativo;;19/04/2021;;;COMPANHIA DOREL BRASIL PRODUTOS INFANTIS;10659948000107;02135547024;Av. Nilo Peçanha;1516 /1582;Térreo;28030035;Pq dos Rodoviários;Campos dos Goytacaze;RJ;mariana.magalhaes@dorel.com.br;Jin Sun Gee Plastic Co.,Ltd;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;OCAN-AND.145/21-5;;;S;Formosa (Taiwan);Safety 1st;HE001. Andador Spacewalker. Cores: Grey e Orange.;PP, Ferro, ABS. 58x65.5x71.5cm.Trav.Manual.Sist.Mont.Fren.Manual. Bandeja de Brinquedos.;7908238803932|7908283803949;Incluido;19/04/2021
004665/1984;Ativo;;19/02/2026;;;RGM  COMERCIO E SERVICOS LTDA;18007664000148;11996294240;Avenida Angélica;511;Cj. 904;01227100;Santa Cecilia;São Paulo;SP;papush@uol.com.br;PINGHU XIAOTIANDI CHILDREN?S PRODUCTS FACTORY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2911726;Modelo 5;;S;China, República Popular;RGM;ANDADOR DREUX - R602 - AVIÃO - AVIAO;MAT:PP,FERRO E POLIÉ./DIM:70X62.5X51 CM/SIST.DE TRAV.:LIB.EM DUAS AÇÕES CONSECU./SIST.DE MONT.E FERR.:MANUAL (SEM FERRAMENTA)/ACESS:BANDEJA MUSICAL/CARACT.DO MODELO:ANDADOR COM BANDEJA MUSICAL;7898926505616;Incluido;19/02/2026
298669/2010;Inativo;;09/02/2022;;;COMPANHIA DOREL BRASIL PRODUTOS INFANTIS;10659948000107;02135547024;Av. Nilo Peçanha;1516 /1582;Térreo;28030035;Pq dos Rodoviários;Campos dos Goytacaze;RJ;mariana.magalhaes@dorel.com.br;Dong Guan Hua Song Plastic Products Co.Ltd;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;IN1512522;;;S;China, República Popular;Safety 1st;11389.  Melody Garden;Pol.,PP,Aço. 65x55x66cm. Aut.c/lib.em 2 ações consec.,Manual. Acessórios: Brinquedo(centro de atividades);9312541727119;Incluido;09/02/2022
592684/1936;Ativo;;03/04/2023;;;PLANETA - IMPORTACAO E DISTRIBUICAO DE BRINQUEDOS LTDA;13434272000141;1138951572;AV VASCO MASSAFELI;1000;G1A M1-21;06703600;JARDIM MARIA TEREZA;COTIA;SP;admin@planetadobebe.com.br;HEBEI WANXIN CHILDREN TOYS CO.,LTD.;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1765923;Modelo 5;;S;China, República Popular;MAXI BABY;NW-01 - ANDADOR LA BAMBA;MAT:PP PARTES EM ABS, AÇO DE ALTO CARB RODA ELAST.TERMO., PVC/DIM:580X680X550/SIS TRA:LIBERA.EM 2 AÇÕES CONSEC. SIS DE MON E FER:MAN.(S/ FER)/ACE:BANDEJA COM BRINQ/CAR MOD:AND COM BRINQ(BAND.A MUS.);7899403215370|7899403215387;Excluido;22/12/2025
